1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-10-22,1943,ARLINGTON BLVD/PATRICK HENRY DR,FLCH,VA,22044
1,SERV-2,SERVICE - CIVIL DISPUTE,2025-10-22,1944,2000 OSWALD PL,Falls Church,VA,22043
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-22,1948,7400 LINDA LN,FLCH,VA,22042
1,DISORD-90C-2,DISORDERLY CONDUCT - DISORDERLY CONDUCT (90C),2025-10-22,2010,2800 WEST GLEN DR;13,FLCH,VA,22046
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-10-22,2010,2800 WEST GLEN DR;13,FLCH,VA,22046
1,WARR-90Z-2,WARRANT - VIOLATE COURT ORDER/OFFICIAL PAPER (90Z),2025-10-22,2038,NEW BRADDOCK RD/CENTREVILLE RD,CENT,VA,20121
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2025-10-22,2039,6800 BRADDOCK RD,ANDL,VA,22003
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-22,2043,14400 CHANTILLY CROSSING LN,CHANTILLY,VA,20151
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-10-22,2045,7800 LEWIS CHAPEL CIR;204,LRTN,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-22,2048,5500 SEMINARY RD;2112S,FLCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-22,2053,7500 REPUBLIC CT;103,ALEX,VA,22306
1,ASSLT-13C-3,ASSAULT - TELEPHONE THREATS/ABUSE/OBSCENE (13C),2025-10-22,2055,6500 GRANGE LN;302,ALEX,VA,22315
2,AUTO-240-4,AUTO THEFT - AUTOS (240),2025-10-22,2100,4000 MEDFORD DR,ANDL,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-22,2128,4300 GREENBERRY LN,ANDL,VA,22003
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2025-10-22,2130,4500 KIELAND RIDGE RD,FRFX,VA,22030
1,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-10-22,2139,8500 LEESBURG PIKE,VNNA,VA,22182
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-22,2142,2800 ROGERS DR,FLCH,VA,22042
1,DRUG-35A-5,DRUG - MARIJUANA POSSESS W/INT DIST (35A),2025-10-22,2207,RICHMOND HWY/FRANKLIN ST,ALEX,VA,22306
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-10-22,2207,RICHMOND HWY/FRANKLIN ST,ALEX,VA,22306
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-22,2226,9300 RICHMOND HWY,LRTN,VA,22079
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-22,2251,1000 PRESERVE CT,GTFL,VA,22066
1,DRUG-35A-1,DRUG - OPIUM/COCAINE POSSESSION (35A),2025-10-22,2307,7800 BELFORD DR,ALEX,VA,22306
1,PUB-90Z-6,PUBLIC SAFETY - OBSTRUCTION OF JUSTICE (90Z),2025-10-22,2307,7800 BELFORD DR,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-22,2307,7800 BELFORD DR,ALEX,VA,22306
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-10-22,2307,7800 BELFORD DR,ALEX,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-22,2322,4400 POPLAR TREE CT,CHAN,VA,20151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-22,2325,13700 PENNSBORO DR,CHAN,VA,20151
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-22,2342,8000 LEESBURG PIKE,VIENNA,VA,22182
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,0000,900 BALLS HILL RD,MCLEAN,VA,22101
2,EXTOR-210-1,EXTORTION - EXTORTION/BLACKMAIL (210),2025-10-23,0000,5800 OAK LADDER CT,BURKE,VA,22016
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-10-23,0000,8200 CATBIRD CIR,LORTON,VA,22079
2,PORN-370-3,PORN - CHILD - FINANCE/DIST/SELL CHILD PORN (370),2025-10-23,0000,5800 OAK LADDER CT,BURKE,VA,22016
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,0000,900 BALLS HILL RD,MCLEAN,VA,22101
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,0000,3900 STARTERS CT,Fairfax,VA,22033
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,0000,9200 OLD KEENE MILL RD,BRKE,VA,22015
1,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-10-23,0000,8000 NORTHUMBERLAND RD,SPRINGFIELD,VA,22153
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,0000,11100 ROUTE 29,Fairfax,VA,22030
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,0001,11800 BRETON CT,RESTON,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-23,0005,1700 TORREY PINES CT,RSTN,VA,20190
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-10-23,0109,3300 GALLOWS RD,FLCH,VA,
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-23,0122,14200 UPPERRIDGE CT,CENT,VA,20121
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-10-23,0130,08200 RUSSELL RD,Alexandria,VA,22309
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,0143,2800 LEE OAKS PL,FLCH,VA,22046
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,0231,7800 BELFORD DR,ALEX,VA,
1,ASSLT-13C-3,ASSAULT - TELEPHONE THREATS/ABUSE/OBSCENE (13C),2025-10-23,0236,4000 MAJESTIC LN FRFX;APT C,,,
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-10-23,0243,3400 HISTORIC SULLY WAY,CHAN,VA,20171
1,TRES-90J-4,TRESPASSING - SCHOOL/CHURCH/CEMETERY (90J),2025-10-23,0258,4700 STONECROFT BLVD,CHAN,VA,20151
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,0453,6300 KARMICH ST,FXST,VA,22039
1,SERV-11,SERVICE - NATURAL DEATH,2025-10-23,0500,14200 HERITAGE CROSSING LN,CENTREVILLE,VA,20120
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-10-23,0548,6500 COLUMBIA PIKE,ANDL,VA,
1,SEX-90Z-2,SEX - OTHER NON-FORCIBLE SEX VIOLATION (90Z),2025-10-23,0632,7400 SPRING VILLAGE DR;DC314,SFLD,VA,22150
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,0650,8400 RICHMOND HWY,ALEX,VA,22309
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-10-23,0700,9500 Saintsbury Dr,vienna,VA,22181
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,0704,4200 LAFAYETTE CENTER DR;C,CHAN,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,0710,4100 PICKETT RD,FRFX,VA,
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,0710,4100 PICKETT RD,FRFX,VA,
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-10-23,0713,7800 LEWIS CHAPEL CIR,LRTN,VA,22079
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-10-23,0713,7800 LEWIS CHAPEL CIR,LRTN,VA,22079
